"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TOBS"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-21","25.0"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-22","25.6"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-23","25.0"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-24","26.1"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-25","26.7"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-26","24.4"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-27","23.3"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-28","27.2"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-29","22.8"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-30","21.1"
"USC00418274","SHERMAN, TX US","33.7033","-96.6419","231.6","1955-08-31","20.0"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-01","30.6"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-02","28.9"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-03","25.6"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-04","27.8"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-05","27.2"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-06","30.6"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-07","31.7"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-08","34.4"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-09","25.0"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-10","31.1"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-11","31.7"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-12","27.2"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-13","29.4"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-14","31.1"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-15","30.6"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-16","26.1"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-17","25.6"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-18","31.1"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-19","29.4"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-20","31.1"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-21","33.9"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-22","34.4"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-23","33.9"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-24","27.2"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-25","33.9"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-26","33.3"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-27","26.1"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-28","25.6"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-29","27.8"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-30","26.7"
"USC00419480","WARREN 2 S, TX US","30.58333","-94.4","33.5","1955-08-31","26.1"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-01","27.2"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-02","27.8"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-03","26.1"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-04","26.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-05","26.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-06","25.6"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-07","26.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-08","26.1"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-09","27.2"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-10","26.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-11","25.0"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-12","26.1"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-13","23.9"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-14","23.3"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-15","21.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-16","23.3"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-17","23.9"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-18","23.9"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-19","22.2"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-20","24.4"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-21","26.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-22","26.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-23","26.1"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-24","28.9"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-25","25.0"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-26","26.7"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-27","23.9"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-28","27.2"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-29","25.6"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-30","22.8"
"USC00412818","ELECTRA, TX US","34.03083","-98.91167","370.6","1955-08-31","20.0"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-01","28.3"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-02","28.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-03","28.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-04","28.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-05","23.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-06","29.4"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-07","23.3"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-08","27.8"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-09","26.1"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-10","25.0"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-11","25.6"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-12","27.2"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-13","24.4"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-14","29.4"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-15","26.1"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-16","29.4"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-17","28.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-18","28.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-19","27.2"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-20","27.2"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-21","27.8"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-22","23.3"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-23","27.8"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-24","30.6"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-25","30.0"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-26","30.6"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-27","28.3"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-28","28.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-29","27.2"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-30","23.9"
"USC00419330","VEGA 2 NW, TX US","35.2774","-102.4633","1218.6","1955-08-31","25.6"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-01","27.8"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-02","26.7"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-03","24.4"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-04","24.4"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-05","23.9"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-06","27.2"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-07","27.8"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-08","27.2"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-09","25.6"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-10","25.6"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-11","26.1"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-12","25.6"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-13","25.0"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-14","23.9"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-15","23.3"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-16","23.9"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-17","23.3"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-18","21.1"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-19","23.9"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-20","21.1"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-21","25.0"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-22","26.1"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-23","27.8"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-24","26.7"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-25","27.2"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-26","26.1"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-27","26.1"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-28","25.6"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-29","25.6"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-30","21.1"
"USC00415094","LAVON DAM, TX US","33.0352","-96.4861","155.4","1955-08-31","22.2"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-01","27.2"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-02","25.0"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-03","23.3"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-04","24.4"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-05","26.1"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-06","26.1"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-07","27.2"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-08","27.2"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-09","23.9"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-10","24.4"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-11","26.1"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-12","25.6"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-13","23.9"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-14","23.3"
"USC00419214","TYLER 5 NE, TX US","32.4","-95.26667","149.0","1955-08-15","23.3"
