STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.02.1953;278
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.02.1953;216
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.02.1953;206
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.02.1953;153
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.02.1953;108
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.02.1953;164
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.02.1953;82
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.02.1953;66
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.02.1953;74
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.02.1953;77
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.03.1953;180
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.03.1953;182
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.03.1953;190
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.03.1953;124
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.03.1953;105
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.03.1953;135
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.03.1953;82
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.03.1953;93
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.03.1953;93
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.03.1953;171
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.03.1953;140
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.03.1953;117
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.03.1953;100
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.03.1953;238
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.03.1953;134
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.03.1953;124
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.03.1953;182
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.03.1953;183
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.03.1953;105
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.03.1953;116
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.03.1953;182
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.03.1953;167
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.03.1953;113
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.03.1953;74
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.03.1953;105
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.03.1953;111
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.03.1953;113
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.03.1953;103
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.03.1953;145
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.03.1953;267
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;31.03.1953;237
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.04.1953;76
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.04.1953;121
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.04.1953;58
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.04.1953;76
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.04.1953;174
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.04.1953;150
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.04.1953;74
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.04.1953;230
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.04.1953;135
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.04.1953;92
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.04.1953;108
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.04.1953;153
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.04.1953;93
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.04.1953;150
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.04.1953;109
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.04.1953;166
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.04.1953;164
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.04.1953;285
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.04.1953;121
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.04.1953;77
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.04.1953;172
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.04.1953;69
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.04.1953;209
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.04.1953;180
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.04.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.04.1953;56
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.04.1953;130
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.04.1953;286
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.04.1953;196
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.04.1953;148
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.05.1953;77
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.05.1953;145
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.05.1953;58
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.05.1953;109
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.05.1953;93
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.05.1953;42
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.05.1953;135
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.05.1953;154
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.05.1953;229
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.05.1953;230
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.05.1953;243
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.05.1953;232
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.05.1953;127
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.05.1953;89
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.05.1953;154
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.05.1953;150
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.05.1953;222
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.05.1953;154
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.05.1953;71
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.05.1953;72
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.05.1953;217
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.05.1953;219
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.05.1953;206
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.05.1953;241
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.05.1953;187
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.05.1953;124
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.05.1953;64
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.05.1953;56
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.05.1953;100
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.05.1953;145
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;31.05.1953;51
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.06.1953;35
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.06.1953;14
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.06.1953;32
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.06.1953;79
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.06.1953;80
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.06.1953;117
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.06.1953;114
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.06.1953;113
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.06.1953;92
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.06.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.06.1953;24
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.06.1953;31
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.06.1953;27
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.06.1953;77
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.06.1953;106
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.06.1953;103
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.06.1953;82
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.06.1953;90
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.06.1953;66
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.06.1953;90
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.06.1953;47
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.06.1953;51
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.06.1953;56
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.06.1953;51
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.06.1953;89
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.06.1953;68
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.06.1953;90
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.06.1953;21
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.06.1953;82
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.06.1953;114
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.07.1953;63
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.07.1953;89
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.07.1953;95
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.07.1953;85
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.07.1953;101
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.07.1953;100
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.07.1953;90
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.07.1953;50
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.07.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.07.1953;39
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.07.1953;69
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.07.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.07.1953;42
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.07.1953;43
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.07.1953;43
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.07.1953;58
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.07.1953;21
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.07.1953;80
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.07.1953;82
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.07.1953;106
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.07.1953;164
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.07.1953;109
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.07.1953;76
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.07.1953;50
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.07.1953;84
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.07.1953;56
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.07.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.07.1953;53
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.07.1953;42
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.07.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;31.07.1953;42
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.08.1953;69
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.08.1953;105
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.08.1953;95
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.08.1953;53
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.08.1953;50
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.08.1953;53
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.08.1953;42
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.08.1953;34
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.08.1953;56
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.08.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.08.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.08.1953;40
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.08.1953;24
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.08.1953;32
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.08.1953;35
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.08.1953;21
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.08.1953;42
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.08.1953;26
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.08.1953;18
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.08.1953;66
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.08.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.08.1953;43
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.08.1953;18
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.08.1953;42
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.08.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.08.1953;74
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.08.1953;43
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.08.1953;32
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.08.1953;87
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.08.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;31.08.1953;53
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.09.1953;53
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.09.1953;69
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.09.1953;108
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.09.1953;84
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.09.1953;85
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.09.1953;87
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.09.1953;40
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.09.1953;39
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.09.1953;39
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.09.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.09.1953;43
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.09.1953;35
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.09.1953;35
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.09.1953;40
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.09.1953;68
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.09.1953;37
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.09.1953;56
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.09.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.09.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.09.1953;60
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.09.1953;64
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.09.1953;79
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.09.1953;68
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.09.1953;66
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.09.1953;60
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.09.1953;24
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.09.1953;27
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.09.1953;31
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.09.1953;29
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.09.1953;29
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.10.1953;51
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.10.1953;76
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.10.1953;69
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.10.1953;26
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.10.1953;13
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.10.1953;74
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;07.10.1953;29
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;08.10.1953;26
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;09.10.1953;21
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;10.10.1953;26
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;11.10.1953;47
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;12.10.1953;29
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;13.10.1953;74
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;14.10.1953;29
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;15.10.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;16.10.1953;58
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;17.10.1953;43
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;18.10.1953;45
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;19.10.1953;37
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;20.10.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;21.10.1953;89
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;22.10.1953;66
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;23.10.1953;48
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;24.10.1953;31
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;25.10.1953;56
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;26.10.1953;119
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;27.10.1953;50
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;28.10.1953;35
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;29.10.1953;31
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;30.10.1953;39
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;31.10.1953;89
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;01.11.1953;135
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;02.11.1953;71
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;03.11.1953;60
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;04.11.1953;74
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;05.11.1953;126
USC00410257;ANGLETON 2 W, TX US;29,1573;-95,4593;8,2;06.11.1953;87
